,value,Open,High,Low,Close,Adj Close,Volume,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,ATR,predictions,Signal
2024-04-30,67,63839.41796875,64703.33203125,59120.06640625,60636.85546875,60636.85546875,37840840057,67,65,67,70,72,63841.12109375,63113.23046875,63419.140625,63755.3203125,64481.70703125,2856.0334821428573,61531.117,-1
2024-05-01,54,60609.49609375,60780.5,56555.29296875,58254.01171875,58254.01171875,48439780271,67,67,65,67,70,60636.85546875,63841.12109375,63113.23046875,63419.140625,63755.3203125,2820.8498883928573,59093.957,-1
2024-05-02,43,58253.703125,59602.296875,56937.203125,59123.43359375,59123.43359375,32711813559,54,67,67,65,67,58254.01171875,60636.85546875,63841.12109375,63113.23046875,63419.140625,2776.056082589286,58225.223,-1
2024-05-03,48,59122.30078125,63320.50390625,58848.3125,62889.8359375,62889.8359375,33172023048,43,54,67,67,65,59123.43359375,58254.01171875,60636.85546875,63841.12109375,63113.23046875,2679.0549665178573,60610.664,1
2024-05-04,67,62891.03125,64494.95703125,62599.3515625,63891.47265625,63891.47265625,20620477992,48,43,54,67,67,62889.8359375,59123.43359375,58254.01171875,60636.85546875,63841.12109375,2652.30859375,62581.293,-1
2024-05-05,69,63892.453125,64610.890625,62955.3046875,64031.1328125,64031.1328125,18296164805,67,48,43,54,67,63891.47265625,62889.8359375,59123.43359375,58254.01171875,60636.85546875,2667.3133370535716,63004.113,-1
2024-05-06,71,64038.3125,65494.90234375,62746.23828125,63161.94921875,63161.94921875,28697928697,69,67,48,43,54,64031.1328125,63891.47265625,62889.8359375,59123.43359375,58254.01171875,2671.8049665178573,63016.6,-1
2024-05-07,68,63162.76171875,64390.45703125,62285.98046875,62334.81640625,62334.81640625,25930730982,71,69,67,48,43,63161.94921875,64031.1328125,63891.47265625,62889.8359375,59123.43359375,2726.8122209821427,62245.312,-1
2024-05-08,64,62332.640625,62986.0859375,60877.12890625,61187.94140625,61187.94140625,26088172222,68,71,69,67,48,62334.81640625,63161.94921875,64031.1328125,63891.47265625,62889.8359375,2628.4880022321427,61350.793,-1
2024-05-09,55,61191.19921875,63404.9140625,60648.07421875,63049.9609375,63049.9609375,25453338161,64,68,71,69,67,61187.94140625,62334.81640625,63161.94921875,64031.1328125,63891.47265625,2647.435546875,61588.586,1
2024-05-10,66,63055.19140625,63446.7421875,60208.78125,60792.77734375,60792.77734375,27804954694,55,64,68,71,69,63049.9609375,61187.94140625,62334.81640625,63161.94921875,64031.1328125,2773.9143415178573,61168.516,-1
2024-05-11,53,60793.35546875,61451.15234375,60492.625,60793.7109375,60793.7109375,13842272968,66,55,64,68,71,60792.77734375,63049.9609375,61187.94140625,62334.81640625,63161.94921875,2737.1202566964284,60089.95,-1
2024-05-12,56,60793.50390625,61818.15625,60632.6015625,61448.39453125,61448.39453125,13800459405,53,66,55,64,68,60793.7109375,60792.77734375,63049.9609375,61187.94140625,62334.81640625,2712.66796875,60425.84,-1
2024-05-13,57,61451.21875,63422.66015625,60769.83984375,62901.44921875,62901.44921875,27889181179,56,53,66,55,64,61448.39453125,60793.7109375,60792.77734375,63049.9609375,61187.94140625,2732.1964285714284,61468.055,1
2024-05-14,66,62900.7734375,63092.125,61123.765625,61552.7890625,61552.7890625,28186271527,57,56,53,66,55,62901.44921875,61448.39453125,60793.7109375,60792.77734375,63049.9609375,2473.988839285714,61639.344,-1
2024-05-15,64,61553.98828125,66454.453125,61330.41015625,66267.4921875,66267.4921875,39815167074,66,57,56,53,66,61552.7890625,62901.44921875,61448.39453125,60793.7109375,60792.77734375,2538.19140625,63773.1,1
2024-05-16,70,66256.109375,66712.4296875,64613.0546875,65231.58203125,65231.58203125,31573077994,64,66,57,56,53,66267.4921875,61552.7890625,62901.44921875,61448.39453125,60793.7109375,2497.7829241071427,64705.715,-1
2024-05-17,74,65231.296875,67459.4609375,65119.31640625,67051.875,67051.875,28031279310,70,64,66,57,56,65231.58203125,66267.4921875,61552.7890625,62901.44921875,61448.39453125,2345.4938616071427,65587.76,1
2024-05-18,73,67066.2109375,67387.328125,66663.5,66940.8046875,66940.8046875,16712277406,74,70,64,66,57,67051.875,65231.58203125,66267.4921875,61552.7890625,62901.44921875,2261.795479910714,65909.98,-1
2024-05-19,72,66937.9296875,67694.296875,65937.1796875,66278.3671875,66278.3671875,19249094538,73,74,70,64,66,66940.8046875,67051.875,65231.58203125,66267.4921875,61552.7890625,2269.0477120535716,65660.93,-1
2024-05-20,70,66278.7421875,71483.5625,66086.171875,71448.1953125,71448.1953125,43850655717,72,73,74,70,64,66278.3671875,66940.8046875,67051.875,65231.58203125,66267.4921875,2458.2424665178573,68408.85,1
2024-05-21,76,71443.0625,71946.4609375,69191.125,70136.53125,70136.53125,46932005990,70,72,73,74,70,71448.1953125,66278.3671875,66940.8046875,67051.875,65231.58203125,2504.732421875,69436.25,-1
2024-05-22,76,70135.3203125,70623.6953125,68977.6953125,69122.3359375,69122.3359375,32802561717,76,70,72,73,74,70136.53125,71448.1953125,66278.3671875,66940.8046875,67051.875,2471.6640625,68568.91,-1
2024-05-23,76,69121.3046875,70041.2734375,66356.953125,67929.5625,67929.5625,41895680979,76,76,70,72,73,69122.3359375,70136.53125,71448.1953125,66278.3671875,66940.8046875,2537.912667410714,67636.375,-1
2024-05-24,74,67928.1328125,69220.296875,66622.671875,68526.1015625,68526.1015625,29197308153,76,76,76,70,72,67929.5625,69122.3359375,70136.53125,71448.1953125,66278.3671875,2492.174386160714,67392.35,-1
2024-05-25,76,68526.921875,69579.3203125,68515.8203125,69265.9453125,69265.9453125,15473071741,74,76,76,76,70,68526.1015625,67929.5625,69122.3359375,70136.53125,71448.1953125,2499.672433035714,67804.24,-1
2024-05-26,75,69264.2890625,69506.2265625,68183.890625,68518.09375,68518.09375,15628433737,76,74,76,76,76,69265.9453125,68526.1015625,67929.5625,69122.3359375,70136.53125,2509.4425223214284,67525.86,-1
2024-05-27,74,68512.1796875,70597.8828125,68232.5,69394.5546875,69394.5546875,25870990717,75,76,74,76,76,68518.09375,69265.9453125,68526.1015625,67929.5625,69122.3359375,2488.9112723214284,68079.49,-1
2024-05-28,72,69392.1953125,69514.640625,67227.15625,68296.21875,68296.21875,32722265965,74,75,76,74,76,69394.5546875,68518.09375,69265.9453125,68526.1015625,67929.5625,2511.7059151785716,67556.91,-1
2024-05-29,72,68296.3515625,68852.4609375,67101.4921875,67578.09375,67578.09375,26707072906,72,74,75,76,74,68296.21875,69394.5546875,68518.09375,69265.9453125,68526.1015625,2270.772042410714,66972.65,-1
2024-05-30,73,67576.0859375,69500.5390625,67118.078125,68364.9921875,68364.9921875,29509712534,72,72,74,75,76,67578.09375,68296.21875,69394.5546875,68518.09375,69265.9453125,2290.9924665178573,67248.46,-1
2024-05-31,73,68362.515625,68999.5625,66633.421875,67491.4140625,67491.4140625,27387283769,73,72,72,74,75,68364.9921875,67578.09375,68296.21875,69394.5546875,68518.09375,2292.8493303571427,66874.914,-1
2024-06-01,72,67489.609375,67839.765625,67386.1953125,67706.9375,67706.9375,11641495604,73,73,72,72,74,67491.4140625,68364.9921875,67578.09375,68296.21875,69394.5546875,2273.5452008928573,66452.01,-1
2024-06-02,73,67710.2734375,68409.1640625,67315.5234375,67751.6015625,67751.6015625,17110588415,72,73,73,72,72,67706.9375,67491.4140625,68364.9921875,67578.09375,68296.21875,2226.1540178571427,66660.805,-1
2024-06-03,73,67753.8984375,70230.8203125,67589.8359375,68804.78125,68804.78125,32401285324,73,72,73,73,72,67751.6015625,67706.9375,67491.4140625,68364.9921875,67578.09375,2029.267857142857,67644.55,-1
2024-06-04,73,68804.5703125,71047.40625,68564.640625,70567.765625,70567.765625,33149696545,73,73,72,73,73,68804.78125,67751.6015625,67706.9375,67491.4140625,68364.9921875,2009.798549107143,68734.05,-1
2024-06-05,75,70568.3515625,71735.4140625,70390.7109375,71082.8203125,71082.8203125,32810771409,73,73,73,72,73,70567.765625,68804.78125,67751.6015625,67706.9375,67491.4140625,1988.27734375,69629.125,-1
2024-06-06,78,71082.84375,71625.734375,70119.125,70757.1640625,70757.1640625,25223152007,75,73,73,73,72,71082.8203125,70567.765625,68804.78125,67751.6015625,67706.9375,1832.7265625,69566.805,-1
2024-06-07,77,70759.1875,71907.8515625,68507.2578125,69342.5859375,69342.5859375,36188381096,78,75,73,73,73,70757.1640625,71082.8203125,70567.765625,68804.78125,67751.6015625,1890.0814732142858,68963.734,-1
2024-06-08,72,69324.1796875,69533.3203125,69210.7421875,69305.7734375,69305.7734375,14262185861,77,78,75,73,73,69342.5859375,70757.1640625,71082.8203125,70567.765625,68804.78125,1837.158482142857,68043.086,-1
2024-06-09,75,69297.4921875,69817.5234375,69160.84375,69647.9921875,69647.9921875,13534028500,72,77,78,75,73,69305.7734375,69342.5859375,70757.1640625,71082.8203125,70567.765625,1789.611607142857,68185.73,-1
2024-06-10,72,69644.3125,70146.0703125,69232.421875,69512.28125,69512.28125,20597699541,75,72,77,78,75,69647.9921875,69305.7734375,69342.5859375,70757.1640625,71082.8203125,1685.916294642857,68296.8,-1
2024-06-11,74,69508.078125,69549.4140625,66123.6015625,67332.03125,67332.03125,37116136345,72,75,72,77,78,69512.28125,69647.9921875,69305.7734375,69342.5859375,70757.1640625,1767.2254464285713,67223.24,-1
2024-06-12,72,67321.375,69977.890625,66902.453125,68241.1875,68241.1875,34497940694,74,72,75,72,77,67332.03125,69512.28125,69647.9921875,69305.7734375,69342.5859375,1861.830357142857,67255.3,-1
2024-06-13,70,68243.1015625,68365.78125,66304.5625,66756.3984375,66756.3984375,28955204146,72,74,72,75,72,68241.1875,67332.03125,69512.28125,69647.9921875,69305.7734375,1838.884486607143,66410.71,-1
2024-06-14,74,66747.5703125,67294.6484375,65056.89453125,66011.09375,66011.09375,27403884779,70,72,74,72,75,66756.3984375,68241.1875,67332.03125,69512.28125,69647.9921875,1829.7140066964287,65588.305,-1
2024-06-15,74,66006.7421875,66402.1875,65871.7734375,66191.0,66191.0,14121265576,74,70,72,74,72,66011.09375,66756.3984375,68241.1875,67332.03125,69512.28125,1835.202845982143,65284.586,-1
2024-06-16,71,66189.359375,66894.84375,66018.25,66639.046875,66639.046875,13281140541,74,74,70,72,74,66191.0,66011.09375,66756.3984375,68241.1875,67332.03125,1819.699497767857,65473.926,-1
2024-06-17,71,66636.515625,67188.3203125,65094.96484375,66490.296875,66490.296875,30006354476,71,74,74,70,72,66639.046875,66191.0,66011.09375,66756.3984375,68241.1875,1780.5831473214287,65589.27,-1
2024-06-18,74,66490.9765625,66556.703125,64066.95703125,65140.74609375,65140.74609375,39481285950,71,71,74,74,70,66490.296875,66639.046875,66191.0,66011.09375,66756.3984375,1781.081752232143,65108.938,-1
2024-06-19,64,65146.66015625,65695.3515625,64693.30078125,64960.296875,64960.296875,21103423504,74,71,71,74,74,65140.74609375,66490.296875,66639.046875,66191.0,66011.09375,1756.6065848214287,64262.78,-1
2024-06-20,60,64960.296875,66438.9609375,64547.84765625,64828.65625,64828.65625,25641109124,64,74,71,71,74,64960.296875,65140.74609375,66490.296875,66639.046875,66191.0,1784.0711495535713,64115.184,-1
2024-06-21,63,64837.98828125,65007.546875,63378.89453125,64096.19921875,64096.19921875,26188171739,60,64,74,71,71,64828.65625,64960.296875,65140.74609375,66490.296875,66639.046875,1657.50390625,63514.793,-1
2024-06-22,53,64113.86328125,64475.46875,63929.7578125,64252.578125,64252.578125,9858198793,63,60,64,74,71,64096.19921875,64828.65625,64960.296875,65140.74609375,66490.296875,1673.4419642857142,62983.414,-1
2024-06-23,55,64248.96484375,64491.703125,63180.796875,63180.796875,63180.796875,11170471802,53,63,60,64,74,64252.578125,64096.19921875,64828.65625,64960.296875,65140.74609375,1720.1724330357142,62412.96,-1
2024-06-24,51,63173.3515625,63292.52734375,58601.69921875,60277.4140625,60277.4140625,43152133651,55,53,63,60,64,63180.796875,64252.578125,64096.19921875,64828.65625,64960.296875,1989.970982142857,60720.29,-1
2024-06-25,30,60266.28125,62258.26171875,60239.75,61804.640625,61804.640625,29201215431,51,55,53,63,60,60277.4140625,63180.796875,64252.578125,64096.19921875,64828.65625,1889.449497767857,60204.723,-1
2024-06-26,46,61789.67578125,62434.13671875,60695.1875,60811.27734375,60811.27734375,22506003064,30,51,55,53,63,61804.640625,60277.4140625,63180.796875,64252.578125,64096.19921875,1793.986049107143,60117.633,-1
2024-06-27,40,60811.2265625,62293.86328125,60585.33203125,61604.80078125,61604.80078125,21231745045,46,30,51,55,53,60811.27734375,61804.640625,60277.4140625,63180.796875,64252.578125,1768.7940848214287,60146.434,-1
2024-06-28,47,61612.8046875,62126.09765625,59985.40234375,60320.13671875,60320.13671875,24952866877,40,46,30,51,55,61604.80078125,60811.27734375,61804.640625,60277.4140625,63180.796875,1761.861328125,59965.523,-1
2024-06-29,30,60319.875,61097.62109375,60300.96484375,60887.37890625,60887.37890625,12652903396,47,40,46,30,51,60320.13671875,61604.80078125,60811.27734375,61804.640625,60277.4140625,1780.878627232143,58900.633,-1
2024-06-30,47,60888.4453125,62892.828125,60632.94921875,62678.29296875,62678.29296875,17333226409,30,47,40,46,30,60887.37890625,60320.13671875,61604.80078125,60811.27734375,61804.640625,1879.6847098214287,60766.77,-1
2024-07-01,53,62673.60546875,63777.2265625,62495.51171875,62851.98046875,62851.98046875,25468379421,47,30,47,40,46,62678.29296875,60887.37890625,60320.13671875,61604.80078125,60811.27734375,1821.7103794642858,61638.31,-1
2024-07-02,51,62844.41015625,63203.359375,61752.74609375,62029.015625,62029.015625,20151616992,53,47,30,47,40,62851.98046875,62678.29296875,60887.37890625,60320.13671875,61604.80078125,1747.486607142857,61381.125,-1
2024-07-03,50,62034.33203125,62187.703125,59419.38671875,60173.921875,60173.921875,29756701685,51,53,47,30,47,62029.015625,62851.98046875,62678.29296875,60887.37890625,60320.13671875,1873.6484375,59883.234,-1
2024-07-04,44,60147.13671875,60399.67578125,56777.8046875,56977.703125,56977.703125,41149609230,50,51,53,47,30,60173.921875,62029.015625,62851.98046875,62678.29296875,60887.37890625,1997.2739955357142,57957.906,-1
2024-07-05,29,57022.80859375,57497.15234375,53717.375,56662.375,56662.375,55417544033,44,50,51,53,47,56977.703125,60173.921875,62029.015625,62851.98046875,62678.29296875,2150.92578125,56353.297,-1
2024-07-06,26,56659.07421875,58472.546875,56038.9609375,58303.5390625,58303.5390625,20610320577,29,44,50,51,53,56662.375,56977.703125,60173.921875,62029.015625,62851.98046875,2285.773995535714,56370.457,-1
2024-07-07,29,58239.4296875,58371.12109375,55793.32421875,55849.109375,55849.109375,20553359505,26,29,44,50,51,58303.5390625,56662.375,56977.703125,60173.921875,62029.015625,2376.266183035714,55552.215,-1
